YAL002W	820	1254	573	915	34.1	-88.009	gi|1079063|pir||S54252	7227	Drosophila melanogaster
YAL002W	820	1254	573	915	34.1	-89.108	gi|24639141|ref|NP_477286.2|	7227	Drosophila melanogaster
YAL002W	820	1254	573	915	34.1	-89.108	gi|2832850|emb|CAA16809.1|	7227	Drosophila melanogaster
YAL002W	88	459	8	363	29.2	-8.112	gi|30923557|gb|EAA46035.1|	7227	Drosophila melanogaster
YAL003W	1	206	1	222	100	-154.784	gi|13124189|sp|O96827|EF1B_DROME	7227	Drosophila melanogaster
YAL003W	1	206	23	244	100	-154.784	gi|28317131|gb|AAD46929.2|	7227	Drosophila melanogaster
YAL003W	10	53	131	183	21.4	-11.618	gi|385878|gb|AAB26514.1|	7227	Drosophila melanogaster
YAL003W	10	53	132	184	21.4	-11.618	gi|17864596|ref|NP_524915.1|	7227	Drosophila melanogaster
YAL003W	12	56	115	170	21.8	-11.87	gi|21406654|gb|AAL49365.2|	7227	Drosophila melanogaster
YAL003W	12	56	96	151	21.8	-11.87	gi|21064679|gb|AAM29569.1|	7227	Drosophila melanogaster
YAL003W	5	52	125	182	23.3	-12.429	gi|385879|gb|AAB26515.1|	7227	Drosophila melanogaster
YAL003W	5	53	125	183	23.8	-12.429	gi|385880|gb|AAB26516.1|	7227	Drosophila melanogaster
YAL003W	5	53	126	184	23.8	-12.429	gi|17864592|ref|NP_524912.1|	7227	Drosophila melanogaster
YAL003W	7	52	128	182	22.3	-13.122	gi|385881|gb|AAB26517.1|	7227	Drosophila melanogaster
YAL003W	7	52	129	183	22.3	-13.122	gi|17864598|ref|NP_524916.1|	7227	Drosophila melanogaster
YAL003W	7	52	129	183	22.3	-13.816	gi|385883|gb|AAB26519.1|	7227	Drosophila melanogaster
YAL003W	7	52	129	183	22.3	-14.326	gi|17946475|gb|AAL49270.1|	7227	Drosophila melanogaster
YAL003W	7	52	130	184	22.3	-13.816	gi|8034|emb|CAA32449.1|	7227	Drosophila melanogaster
YAL003W	7	52	153	207	22.3	-13.816	gi|21464458|gb|AAM52032.1|	7227	Drosophila melanogaster
YAL003W	7	56	113	171	24.3	-17.728	gi|28571670|ref|NP_788656.1|	7227	Drosophila melanogaster
YAL003W	8	55	131	190	23.3	-13.816	gi|13626404|sp|Q9NJH0|EF1G_DROME	7227	Drosophila melanogaster
YAL003W	8	55	131	190	23.3	-13.816	gi|6716514|gb|AAF26671.1|	7227	Drosophila melanogaster
YAL003W	8	55	160	219	23.3	-13.816	gi|25012528|gb|AAN71367.1|	7227	Drosophila melanogaster
YAL003W	8	55	60	119	23.3	-13.816	gi|6716512|gb|AAF26670.1|	7227	Drosophila melanogaster
YAL003W	83	206	107	229	60.2	-93.713	gi|24583273|ref|NP_723536.1|	7227	Drosophila melanogaster
YAL003W	83	206	134	256	60.2	-93.713	gi|13124243|sp|Q9VL18|EF1D_DROME	7227	Drosophila melanogaster
YAL003W	83	206	146	268	60.2	-93.713	gi|27820011|gb|AAO25038.1|	7227	Drosophila melanogaster
YAL005C	1	642	1	651	100	-391.439	gi|103190|pir||A36333	7227	Drosophila melanogaster
YAL005C	1	642	1	651	100	-393.742	gi|157661|gb|AAB59186.1|	7227	Drosophila melanogaster
YAL005C	1	642	1	651	100	-393.742	gi|19527633|gb|AAL89931.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024346|gb|AAG26887.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024382|gb|AAG26905.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024390|gb|AAG26909.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024394|gb|AAG26911.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024396|gb|AAG26912.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024398|gb|AAG26913.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|11024404|gb|AAG26916.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|13560852|gb|AAK30234.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|13560858|gb|AAK30237.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|13560868|gb|AAK30242.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|13560880|gb|AAK30248.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-379.927	gi|39840986|gb|AAR31129.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-382.229	gi|11024378|gb|AAG26903.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	641	99.7	-382.229	gi|24646318|ref|NP_731716.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	642	99.7	-379.927	gi|11024348|gb|AAG26888.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	642	99.7	-379.927	gi|11024356|gb|AAG26892.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	642	99.7	-379.927	gi|11024358|gb|AAG26893.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	642	99.7	-379.927	gi|11024360|gb|AAG26894.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	642	99.7	-379.927	gi|11024364|gb|AAG26896.1|	7227	Drosophila melanogaster
YAL005C	3	642	2	642	99.7	-379.927	gi|11024368|gb|AAG26898.1|	7227	Drosophila melanogaster
YAL005C	3	642	44	680	99.7	-379.927	gi|25009896|gb|AAN71116.1|	7227	Drosophila melanogaster
YAL005C	3	642	5	641	99.7	-379.927	gi|17647515|ref|NP_524063.1|	7227	Drosophila melanogaster
YAL005C	4	642	3	641	99.5	-379.927	gi|14550132|gb|AAK67156.1|	7227	Drosophila melanogaster
YAL007C	36	181	52	201	67.9	-32.929	gi|24659053|ref|NP_729140.1|	7227	Drosophila melanogaster
YAL007C	36	183	31	196	68.8	-49.047	gi|24642087|ref|NP_727821.1|	7227	Drosophila melanogaster
YAL007C	36	183	38	203	68.8	-49.047	gi|18859965|ref|NP_572994.1|	7227	Drosophila melanogaster
YAL007C	36	183	42	207	68.8	-49.047	gi|27819749|gb|AAL68388.2|	7227	Drosophila melanogaster
YAL007C	36	210	52	230	81.4	-35.743	gi|16769426|gb|AAL28932.1|	7227	Drosophila melanogaster
YAL007C	36	211	22	201	81.9	-55.955	gi|24657476|ref|NP_611629.1|	7227	Drosophila melanogaster
YAL007C	36	211	25	203	81.9	-62.275	gi|18447500|gb|AAL68312.1|	7227	Drosophila melanogaster
YAL007C	36	211	26	201	81.9	-62.863	gi|17945976|gb|AAL49032.1|	7227	Drosophila melanogaster
YAL007C	36	211	29	206	81.9	-78.799	gi|16767926|gb|AAL28181.1|	7227	Drosophila melanogaster
YAL007C	37	182	36	194	67.9	-43.972	gi|24584952|ref|NP_724105.1|	7227	Drosophila melanogaster
YAL007C	37	182	36	194	67.9	-43.972	gi|40882539|gb|AAR96181.1|	7227	Drosophila melanogaster
YAL007C	40	183	29	186	67	-72.073	gi|28573133|ref|NP_788617.1|	7227	Drosophila melanogaster
YAL007C	40	211	29	214	80	-78.799	gi|28573140|ref|NP_788616.1|	7227	Drosophila melanogaster
YAL008W	98	154	16	72	28.8	-17.728	gi|39752611|gb|AAR30187.1|	7227	Drosophila melanogaster
YAL012W	5	390	6	388	98	-172.694	gi|4336504|gb|AAD17839.1|	7227	Drosophila melanogaster
YAL012W	5	390	6	388	98	-173.898	gi|19528337|gb|AAL90283.1|	7227	Drosophila melanogaster
YAL013W	163	310	41	187	35.2	-38.451	gi|20976862|gb|AAM27506.1|	7227	Drosophila melanogaster
YAL013W	167	409	2005	2266	57.9	-22.333	gi|482280|pir||A32491	7227	Drosophila melanogaster
YAL013W	167	409	2005	2266	57.9	-23.026	gi|482955|pir||B32491	7227	Drosophila melanogaster
YAL013W	168	410	1492	1744	57.9	-35.05	gi|24647345|ref|NP_732108.1|	7227	Drosophila melanogaster
YAL013W	168	410	1553	1805	57.9	-36.947	gi|24647347|ref|NP_732109.1|	7227	Drosophila melanogaster
YAL013W	168	410	1673	1925	57.9	-37.535	gi|24647343|ref|NP_732107.1|	7227	Drosophila melanogaster
YAL013W	170	405	1588	1857	56.2	-15.425	gi|482280|pir||A32491	7227	Drosophila melanogaster
YAL013W	170	405	1588	1857	56.2	-15.425	gi|482955|pir||B32491	7227	Drosophila melanogaster
YAL013W	170	416	1268	1511	58.8	-35.232	gi|482280|pir||A32491	7227	Drosophila melanogaster
YAL013W	170	416	1268	1511	58.8	-35.743	gi|482955|pir||B32491	7227	Drosophila melanogaster
YAL013W	172	355	1282	1486	43.8	-7.264	gi|24647345|ref|NP_732108.1|	7227	Drosophila melanogaster
YAL013W	172	355	1343	1547	43.8	-8.517	gi|24647347|ref|NP_732109.1|	7227	Drosophila melanogaster
YAL013W	172	355	1463	1667	43.8	-8.517	gi|24647343|ref|NP_732107.1|	7227	Drosophila melanogaster
YAL013W	172	410	543	801	56.9	-32.342	gi|24663340|ref|NP_648584.1|	7227	Drosophila melanogaster
YAL013W	176	404	1100	1316	54.5	-6.908	gi|24663340|ref|NP_648584.1|	7227	Drosophila melanogaster
YAL013W	181	407	846	1096	54	-23.249	gi|24663340|ref|NP_648584.1|	7227	Drosophila melanogaster
YAL013W	194	408	1747	1953	51.2	-7.601	gi|24647345|ref|NP_732108.1|	7227	Drosophila melanogaster
YAL013W	194	408	1808	2014	51.2	-8.517	gi|24647347|ref|NP_732109.1|	7227	Drosophila melanogaster
YAL013W	194	408	1928	2134	51.2	-8.517	gi|24647343|ref|NP_732107.1|	7227	Drosophila melanogaster
YAL014C	158	237	128	206	31.4	-33.846	gi|28316977|gb|AAO39509.1|	7227	Drosophila melanogaster
YAL014C	158	237	241	319	31.4	-35.05	gi|19528297|gb|AAL90263.1|	7227	Drosophila melanogaster
YAL014C	178	238	38	97	23.9	-15.425	gi|21064727|gb|AAM29593.1|	7227	Drosophila melanogaster
YAL014C	35	230	20	212	76.9	-25.552	gi|8163739|gb|AAF73834.1|	7227	Drosophila melanogaster
YAL014C	41	229	31	212	74.1	-23.026	gi|548941|sp|P36975|SN25_DROME	7227	Drosophila melanogaster
YAL014C	42	230	105	284	74.1	-7.419	gi|17737503|ref|NP_523831.1|	7227	Drosophila melanogaster
YAL014C	46	229	29	208	72.2	-19.625	gi|17647985|ref|NP_524113.1|	7227	Drosophila melanogaster
YAL014C	46	229	47	226	72.2	-20.723	gi|40215746|gb|AAR82774.1|	7227	Drosophila melanogaster
YAL015C	33	343	80	391	77.9	-107.528	gi|40714570|gb|AAR88543.1|	7227	Drosophila melanogaster
YAL016W	33	331	9	295	47.1	-93.713	gi|21392118|gb|AAM48413.1|	7227	Drosophila melanogaster
YAL016W	33	621	9	580	92.8	-154.63	gi|14286098|sp|P36179|2AAA_DROME	7227	Drosophila melanogaster
YAL016W	33	621	9	580	92.8	-155.477	gi|103304|pir||A43767	7227	Drosophila melanogaster
YAL016W	364	613	55	295	39.4	-18.777	gi|21392118|gb|AAM48413.1|	7227	Drosophila melanogaster
YAL016W	39	631	147	741	93.4	-49.047	gi|21429774|gb|AAM50565.1|	7227	Drosophila melanogaster
YAL016W	41	629	1252	1903	92.8	-75.292	gi|30923650|gb|EAA46127.1|	7227	Drosophila melanogaster
YAL016W	43	597	722	1250	87.4	-9.433	gi|30923650|gb|EAA46127.1|	7227	Drosophila melanogaster
YAL016W	45	634	367	982	92.9	-51.861	gi|28381019|gb|AAO41476.1|	7227	Drosophila melanogaster
YAL016W	45	634	367	982	92.9	-52.959	gi|17737759|ref|NP_524226.1|	7227	Drosophila melanogaster
YAL016W	51	259	100	325	32.9	-6.215	gi|28381019|gb|AAO41476.1|	7227	Drosophila melanogaster
YAL016W	51	259	100	325	32.9	-6.908	gi|17737759|ref|NP_524226.1|	7227	Drosophila melanogaster
YAL016W	71	634	1909	2492	88.8	-27.631	gi|30923650|gb|EAA46127.1|	7227	Drosophila melanogaster
YAL017W	1021	1356	185	506	24.8	-208.842	gi|15042605|gb|AAK82365.1|	7227	Drosophila melanogaster
YAL017W	1021	1356	185	506	24.8	-208.842	gi|39752597|gb|AAR30180.1|	7227	Drosophila melanogaster
YAL017W	1021	1356	185	506	24.8	-208.842	gi|7798704|gb|AAF69801.1|	7227	Drosophila melanogaster
YAL017W	447	1354	59	828	67	-310.849	gi|16768258|gb|AAL28348.1|	7227	Drosophila melanogaster
YAL017W	919	1356	265	668	32.3	-215.057	gi|16197787|gb|AAL13494.1|	7227	Drosophila melanogaster
YAL017W	919	1356	331	734	32.3	-215.057	gi|15042607|gb|AAK82366.1|	7227	Drosophila melanogaster
YAL017W	919	1356	331	734	32.3	-215.057	gi|33589284|gb|AAQ22409.1|	7227	Drosophila melanogaster
YAL017W	955	1353	187	598	29.4	-208.842	gi|8353|emb|CAA28736.1|	7227	Drosophila melanogaster
YAL017W	955	1353	187	598	29.4	-210.228	gi|4938231|emb|CAA28890.2|	7227	Drosophila melanogaster
YAL017W	955	1354	187	599	29.5	-212.061	gi|17136402|ref|NP_476682.1|	7227	Drosophila melanogaster
YAL017W	955	1354	196	608	29.5	-212.061	gi|20151943|gb|AAM11331.1|	7227	Drosophila melanogaster
YAL019W	535	1119	735	1265	51.7	-180.112	gi|33589348|gb|AAQ22441.1|	7227	Drosophila melanogaster
YAL019W	535	1119	739	1269	51.7	-180.112	gi|20152033|gb|AAM11376.1|	7227	Drosophila melanogaster
YAL019W	535	1119	739	1269	51.7	-180.112	gi|283699|pir||A42091	7227	Drosophila melanogaster
YAL019W	537	1103	491	990	50.1	-183.514	gi|1448983|gb|AAC37264.1|	7227	Drosophila melanogaster
YAL019W	537	1103	491	990	50.1	-183.514	gi|17137266|ref|NP_477197.1|	7227	Drosophila melanogaster
YAL019W	537	1103	491	990	50.1	-183.514	gi|40215423|gb|AAR82736.1|	7227	Drosophila melanogaster
YAL019W	537	1126	695	1236	52.2	-181.211	gi|13124018|sp|O97159|CHDM_DROME	7227	Drosophila melanogaster
YAL019W	537	1126	695	1236	52.2	-181.211	gi|4325130|gb|AAD17276.1|	7227	Drosophila melanogaster
YAL019W	549	1131	2004	2545	51.5	-178.503	gi|17986031|ref|NP_523441.1|	7227	Drosophila melanogaster
YAL019W	554	1130	111	614	51	-198.379	gi|20151803|gb|AAM11261.1|	7227	Drosophila melanogaster
YAL019W	554	1130	111	614	51	-198.379	gi|24653134|ref|NP_725204.1|	7227	Drosophila melanogaster
YAL019W	561	1127	278	830	50.1	-190.421	gi|24583161|ref|NP_609320.2|	7227	Drosophila melanogaster
YAL020C	162	332	1	244	51.4	-55.262	gi|7406983|gb|AAF61856.1|	7227	Drosophila melanogaster
YAL020C	2	332	4049	4413	99.4	-135.159	gi|24643485|ref|NP_608388.1|	7227	Drosophila melanogaster
YAL020C	29	332	565	895	91.3	-79.897	gi|24643485|ref|NP_608388.1|	7227	Drosophila melanogaster
YAL020C	3	331	6	385	98.8	-147.589	gi|21711763|gb|AAM75072.1|	7227	Drosophila melanogaster
YAL020C	3	331	6	385	98.8	-147.589	gi|24655113|ref|NP_728591.1|	7227	Drosophila melanogaster
YAL020C	3	332	2	373	99.1	-99.011	gi|16769222|gb|AAL28830.1|	7227	Drosophila melanogaster
YAL020C	3	332	2987	3350	99.1	-145.063	gi|24643485|ref|NP_608388.1|	7227	Drosophila melanogaster
YAL020C	3	333	43	415	99.4	-111.217	gi|14286164|sp|P25171|RCC1_DROME	7227	Drosophila melanogaster
YAL020C	3	333	43	415	99.4	-111.217	gi|7660|emb|CAA41417.1|	7227	Drosophila melanogaster
YAL020C	4	199	40	248	58.9	-100.215	gi|7406983|gb|AAF61856.1|	7227	Drosophila melanogaster
YAL020C	5	278	138	467	82.3	-97.402	gi|24582121|ref|NP_723150.1|	7227	Drosophila melanogaster
YAL021C	225	371	173	312	17.6	-12.429	gi|21711803|gb|AAM75092.1|	7227	Drosophila melanogaster
YAL021C	227	279	89	144	6.3	-7.131	gi|33589482|gb|AAQ22508.1|	7227	Drosophila melanogaster
YAL021C	227	334	67	172	12.9	-7.131	gi|24649585|ref|NP_732967.1|	7227	Drosophila melanogaster
YAL021C	227	334	74	179	12.9	-7.131	gi|17862252|gb|AAL39603.1|	7227	Drosophila melanogaster
YAL021C	227	334	88	193	12.9	-7.131	gi|21654881|gb|AAK85705.1|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|24650330|ref|NP_524754.2|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|24650334|ref|NP_733155.1|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|24650336|ref|NP_733156.1|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|28261017|gb|AAO32792.1|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|6782322|emb|CAB70601.1|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|6850952|emb|CAB71137.1|	7227	Drosophila melanogaster
YAL021C	227	456	75	297	27.5	-58.769	gi|7144483|gb|AAF26357.2|	7227	Drosophila melanogaster
YAL021C	227	507	313	612	33.6	-57.921	gi|21711803|gb|AAM75092.1|	7227	Drosophila melanogaster
YAL021C	293	836	10	557	65	-195.027	gi|33589482|gb|AAQ22508.1|	7227	Drosophila melanogaster
YAL021C	345	836	40	535	58.8	-195.027	gi|24649585|ref|NP_732967.1|	7227	Drosophila melanogaster
YAL021C	345	836	47	542	58.8	-195.027	gi|17862252|gb|AAL39603.1|	7227	Drosophila melanogaster
YAL021C	345	836	61	556	58.8	-194.333	gi|21654881|gb|AAK85705.1|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|24650330|ref|NP_524754.2|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|24650334|ref|NP_733155.1|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|24650336|ref|NP_733156.1|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|28261017|gb|AAO32792.1|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|6782322|emb|CAB70601.1|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|6850952|emb|CAB71137.1|	7227	Drosophila melanogaster
YAL021C	347	437	303	392	10.9	-20.723	gi|7144483|gb|AAF26357.2|	7227	Drosophila melanogaster
YAL021C	347	456	173	282	13.1	-34.539	gi|21711803|gb|AAM75092.1|	7227	Drosophila melanogaster
YAL021C	504	836	118	425	39.8	-74.887	gi|21654879|gb|AAK85704.1|	7227	Drosophila melanogaster
YAL021C	508	836	1	348	39.3	-144.37	gi|24649587|ref|NP_732968.1|	7227	Drosophila melanogaster
YAL021C	518	836	108	401	38.1	-74.599	gi|24645857|ref|NP_731540.1|	7227	Drosophila melanogaster
YAL021C	518	836	304	597	38.1	-74.599	gi|24645855|ref|NP_731539.1|	7227	Drosophila melanogaster
YAL021C	525	828	224	524	36.3	-91.005	gi|17862022|gb|AAL39488.1|	7227	Drosophila melanogaster
YAL021C	525	828	301	601	36.3	-89.801	gi|19527895|gb|AAL90062.1|	7227	Drosophila melanogaster
YAL021C	525	828	301	601	36.3	-91.005	gi|24583871|ref|NP_723736.1|	7227	Drosophila melanogaster
YAL022C	54	512	45	476	88.8	-160.082	gi|8132774|gb|AAF73382.1|	7227	Drosophila melanogaster
YAL022C	54	512	45	476	88.8	-161.181	gi|24580625|ref|NP_722628.1|	7227	Drosophila melanogaster
YAL022C	66	512	44	529	86.5	-110.524	gi|24663540|ref|NP_648608.2|	7227	Drosophila melanogaster
YAL022C	66	512	44	529	86.5	-110.881	gi|15291323|gb|AAK92930.1|	7227	Drosophila melanogaster
YAL022C	66	512	47	457	86.5	-163.707	gi|19920836|ref|NP_609049.1|	7227	Drosophila melanogaster
YAL023C	119	701	1	620	76.8	-331.572	gi|7511848|pir||T13483	7227	Drosophila melanogaster
YAL023C	333	531	17	199	26.2	-98.318	gi|21429978|gb|AAM50667.1|	7227	Drosophila melanogaster
YAL023C	40	539	149	652	65.9	-278.613	gi|17945685|gb|AAL48892.1|	7227	Drosophila melanogaster
YAL023C	40	757	149	881	94.6	-409.86	gi|24662757|ref|NP_524025.2|	7227	Drosophila melanogaster
YAL023C	41	758	150	877	94.6	-382.229	gi|1514472|emb|CAA65194.1|	7227	Drosophila melanogaster
YAL023C	46	753	18	765	93.3	-402.952	gi|20177107|gb|AAM12256.1|	7227	Drosophila melanogaster
YAL024C	1081	1434	212	642	24.7	-141.662	gi|17946082|gb|AAL49083.1|	7227	Drosophila melanogaster
YAL024C	1097	1428	532	845	23.1	-140.458	gi|24586077|ref|NP_724498.1|	7227	Drosophila melanogaster
YAL024C	1101	1434	232	642	23.3	-140.458	gi|24668691|ref|NP_649415.2|	7227	Drosophila melanogaster
YAL024C	1191	1434	128	388	17	-138.155	gi|17861862|gb|AAL39408.1|	7227	Drosophila melanogaster
YAL024C	15	166	107	295	10.6	-21.64	gi|24668691|ref|NP_649415.2|	7227	Drosophila melanogaster
YAL024C	15	166	107	295	10.6	-22.333	gi|17946082|gb|AAL49083.1|	7227	Drosophila melanogaster
YAL024C	26	152	342	468	8.9	-27.854	gi|24586077|ref|NP_724498.1|	7227	Drosophila melanogaster
YAL024C	30	191	101	226	11.3	-5.521	gi|27819835|gb|AAO24966.1|	7227	Drosophila melanogaster
YAL024C	30	191	288	413	11.3	-5.298	gi|16768586|gb|AAL28512.1|	7227	Drosophila melanogaster
YAL024C	30	191	288	413	11.3	-5.298	gi|24654441|ref|NP_611222.2|	7227	Drosophila melanogaster
YAL024C	852	1434	123	683	40.6	-186.509	gi|16768586|gb|AAL28512.1|	7227	Drosophila melanogaster
YAL024C	852	1434	123	683	40.6	-187.02	gi|24654441|ref|NP_611222.2|	7227	Drosophila melanogaster
YAL024C	926	1434	8	496	35.5	-167.396	gi|27819835|gb|AAO24966.1|	7227	Drosophila melanogaster
YAL025C	3	191	4	189	61.8	-172.917	gi|17862260|gb|AAL39607.1|	7227	Drosophila melanogaster
YAL026C	104	1237	7	1037	83.7	-354.598	gi|24648576|ref|NP_732572.1|	7227	Drosophila melanogaster
YAL026C	104	1332	95	1255	90.7	-600.975	gi|24653372|ref|NP_725292.1|	7227	Drosophila melanogaster
YAL026C	139	1237	6	998	81.1	-352.296	gi|2944333|gb|AAC05260.1|	7227	Drosophila melanogaster
YAL026C	180	1294	29	1142	82.3	-600.975	gi|17861808|gb|AAL39381.1|	7227	Drosophila melanogaster
YAL026C	180	1332	29	1130	85.1	-600.975	gi|24653368|ref|NP_725290.1|	7227	Drosophila melanogaster
YAL028W	360	477	405	525	22.3	-11.618	gi|24663450|ref|NP_729827.1|	7227	Drosophila melanogaster
YAL028W	360	477	442	562	22.3	-11.736	gi|21744251|gb|AAM76184.1|	7227	Drosophila melanogaster
YAL029C	1024	1357	1563	1896	22.7	-24.635	gi|157891|gb|AAA28686.1|	7227	Drosophila melanogaster
YAL029C	1024	1357	1563	1896	22.7	-24.635	gi|20455497|sp|P05661|MYSA_DROME	7227	Drosophila melanogaster
YAL029C	1024	1357	1563	1896	22.7	-24.635	gi|24584694|ref|NP_724000.1|	7227	Drosophila melanogaster
YAL029C	1024	1357	1563	1896	22.7	-24.635	gi|24584704|ref|NP_724005.1|	7227	Drosophila melanogaster
YAL029C	1024	1357	1563	1896	22.7	-24.635	gi|24584710|ref|NP_724007.1|	7227	Drosophila melanogaster
YAL029C	2	1380	31	1410	93.7	-600.975	gi|157891|gb|AAA28686.1|	7227	Drosophila melanogaster
YAL029C	2	1380	31	1410	93.7	-600.975	gi|20455497|sp|P05661|MYSA_DROME	7227	Drosophila melanogaster
YAL029C	2	1380	31	1410	93.7	-600.975	gi|24584694|ref|NP_724000.1|	7227	Drosophila melanogaster
YAL029C	2	1380	31	1410	93.7	-600.975	gi|24584704|ref|NP_724005.1|	7227	Drosophila melanogaster
YAL029C	2	1380	31	1410	93.7	-600.975	gi|24584710|ref|NP_724007.1|	7227	Drosophila melanogaster
YAL030W	17	82	128	193	56.4	-32.342	gi|16076824|gb|AAL13360.1|	7227	Drosophila melanogaster
YAL030W	2	94	101	191	79.5	-49.047	gi|17946573|gb|AAL49317.1|	7227	Drosophila melanogaster
YAL030W	20	94	33	107	64.1	-49.271	gi|17861426|gb|AAL39190.1|	7227	Drosophila melanogaster
YAL030W	20	94	42	116	64.1	-49.271	gi|24655432|ref|NP_728646.1|	7227	Drosophila melanogaster
YAL030W	6	94	114	199	76.1	-34.539	gi|17862696|gb|AAL39825.1|	7227	Drosophila melanogaster
YAL030W	8	94	28	113	74.4	-46.563	gi|483316|pir||JC1522	7227	Drosophila melanogaster
YAL030W	8	94	28	113	74.4	-48.354	gi|549023|sp|P18489|SYB_DROME	7227	Drosophila melanogaster
YAL030W	8	94	28	113	74.4	-49.964	gi|28380962|gb|AAO41448.1|	7227	Drosophila melanogaster
YAL032C	3	378	86	513	99.2	-260.192	gi|8392|emb|CAA45834.1|	7227	Drosophila melanogaster
